step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,orig_balance_change,dest_balance_change
9,PAYMENT,22380.2,C607608419,18160.81,0.0,M858015075,0.0,0.0,0.0,0.0,18160.81,0.0
9,PAYMENT,25741.64,C706113122,0.0,0.0,M144807106,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,41129.84,C385554419,64806.0,23676.16,M124081938,0.0,0.0,0.0,0.0,41129.84,0.0
9,TRANSFER,1106443.84,C504974562,808.0,0.0,C992707208,14522.0,1295585.42,0.0,0.0,808.0,1281063.42
9,CASH_OUT,281348.92,C437963879,0.0,0.0,C2115498160,848067.37,1009576.94,0.0,0.0,0.0,161509.56999999995
9,CASH_OUT,165635.82,C1410335832,0.0,0.0,C1107546468,273469.77,11247.16,0.0,0.0,0.0,-262222.61000000004
9,CASH_OUT,437043.38,C2044728335,0.0,0.0,C1305830291,1734238.65,2290539.75,0.0,0.0,0.0,556301.1000000001
9,CASH_OUT,297026.2,C759839117,0.0,0.0,C450960851,475324.97,1111611.51,0.0,0.0,0.0,636286.54
9,CASH_OUT,614655.42,C1644143031,0.0,0.0,C2115178036,6163188.56,11863728.3,0.0,0.0,0.0,5700539.740000001
9,CASH_OUT,167760.94,C890854164,0.0,0.0,C288440707,1137591.31,1594736.23,0.0,0.0,0.0,457144.9199999999
9,CASH_OUT,333513.19,C1277190612,0.0,0.0,C1341616763,386038.64,255090.58,0.0,0.0,0.0,-130948.06000000003
9,CASH_OUT,83316.67,C811249548,0.0,0.0,C1924874046,346380.12,760875.18,0.0,0.0,0.0,414495.06000000006
9,CASH_OUT,258346.73,C741622313,0.0,0.0,C1730752455,5656734.86,9185159.52,0.0,0.0,0.0,3528424.659999999
9,CASH_OUT,85449.56,C1401580864,0.0,0.0,C713338583,120994.81,313022.29,0.0,0.0,0.0,192027.47999999998
9,CASH_OUT,16698.03,C476813348,0.0,0.0,C1208238026,233391.0,299714.81,0.0,0.0,0.0,66323.81
9,CASH_OUT,238121.88,C2041082602,0.0,0.0,C2129549821,816198.59,1253558.7,0.0,0.0,0.0,437360.11
9,CASH_OUT,38158.61,C2005091068,0.0,0.0,C1720486997,597566.3,791557.74,0.0,0.0,0.0,193991.43999999994
9,CASH_OUT,1074.46,C2011418913,0.0,0.0,C1284307762,11383.21,0.0,0.0,0.0,0.0,-11383.21
9,CASH_OUT,223879.68,C923389249,0.0,0.0,C1449687458,668444.16,892323.84,0.0,0.0,0.0,223879.67999999993
9,CASH_OUT,30816.42,C227333736,0.0,0.0,C778559237,2460877.76,4689168.73,0.0,0.0,0.0,2228290.9700000007
9,CASH_OUT,38863.93,C1626730887,0.0,0.0,C1246142195,424717.32,508429.46,0.0,0.0,0.0,83712.14000000001
9,CASH_OUT,398978.54,C167136865,0.0,0.0,C1146719991,1245970.8,4066257.5,0.0,0.0,0.0,2820286.7
9,CASH_OUT,33160.89,C1894574555,0.0,0.0,C1479813516,260628.47,3082522.82,0.0,0.0,0.0,2821894.3499999996
9,CASH_OUT,179512.45,C456674872,0.0,0.0,C2013691076,1687947.53,3165481.91,0.0,0.0,0.0,1477534.3800000001
9,CASH_OUT,108820.38,C1418652945,0.0,0.0,C1620621442,865966.15,1745013.45,0.0,0.0,0.0,879047.2999999999
9,CASH_OUT,379432.33,C1873814695,0.0,0.0,C14437475,553503.38,1125608.5,0.0,0.0,0.0,572105.12
9,CASH_OUT,157939.3,C2013637307,0.0,0.0,C1184286050,372171.18,76044.21,0.0,0.0,0.0,-296126.97
9,CASH_OUT,123789.7,C555053581,0.0,0.0,C465257140,2688467.91,2777042.29,0.0,0.0,0.0,88574.37999999989
9,CASH_OUT,29630.2,C47244635,0.0,0.0,C1394526584,6114214.89,6985091.38,0.0,0.0,0.0,870876.4900000002
9,CASH_OUT,75442.35,C1814789306,0.0,0.0,C1176384682,198059.0,548613.39,0.0,0.0,0.0,350554.39
9,CASH_OUT,156297.44,C967721974,0.0,0.0,C1256732367,1425068.32,2662150.68,0.0,0.0,0.0,1237082.36
9,CASH_OUT,341145.79,C857856980,0.0,0.0,C802982068,6926356.73,9010928.39,0.0,0.0,0.0,2084571.6600000001
9,CASH_OUT,302451.15,C920525526,0.0,0.0,C994891660,2147882.11,3320137.53,0.0,0.0,0.0,1172255.42
9,CASH_OUT,128519.22,C27754011,0.0,0.0,C2100147068,304777.19,380283.16,0.0,0.0,0.0,75505.96999999997
9,CASH_OUT,65905.06,C1247620138,0.0,0.0,C464451704,1311259.54,3304861.76,0.0,0.0,0.0,1993602.2199999997
9,CASH_OUT,76944.19,C2006954446,0.0,0.0,C993119318,323918.07,694312.88,0.0,0.0,0.0,370394.81
9,CASH_OUT,273587.88,C827395393,0.0,0.0,C1414963218,298738.36,764252.95,0.0,0.0,0.0,465514.58999999997
9,CASH_OUT,50445.46,C196934358,0.0,0.0,C770643797,60480.0,287615.37,0.0,0.0,0.0,227135.37
9,CASH_OUT,286005.14,C681815031,0.0,0.0,C771303504,1609286.14,1895291.28,0.0,0.0,0.0,286005.14000000013
9,CASH_OUT,60604.93,C582512364,0.0,0.0,C1474120649,4186942.71,6060320.66,0.0,0.0,0.0,1873377.9500000002
9,CASH_OUT,285189.87,C456803583,0.0,0.0,C1517552713,1079223.66,478070.03,0.0,0.0,0.0,-601153.6299999999
9,CASH_OUT,20309.09,C2000447236,0.0,0.0,C1230887224,62672.6,82981.69,0.0,0.0,0.0,20309.090000000004
9,CASH_OUT,185095.89,C1114998279,0.0,0.0,C1383963902,270296.87,2002479.16,0.0,0.0,0.0,1732182.29
9,CASH_OUT,155797.89,C601579435,0.0,0.0,C1474409352,4520291.38,5173582.95,0.0,0.0,0.0,653291.5700000003
9,CASH_OUT,113403.3,C1779427987,0.0,0.0,C2006081398,11536752.89,11906171.68,0.0,0.0,0.0,369418.7899999991
9,CASH_OUT,181628.96,C2124391569,0.0,0.0,C280960713,440171.51,1021269.26,0.0,0.0,0.0,581097.75
9,CASH_OUT,86847.64,C280248571,0.0,0.0,C912627281,92242.07,179089.71,0.0,0.0,0.0,86847.63999999998
9,CASH_OUT,180185.9,C1777038145,0.0,0.0,C758750856,601227.3,394343.37,0.0,0.0,0.0,-206883.93000000005
9,CASH_OUT,46365.31,C2091206557,0.0,0.0,C992713622,720811.34,1055281.16,0.0,0.0,0.0,334469.81999999995
9,CASH_OUT,96211.02,C2132660148,0.0,0.0,C1777850916,255101.44,80431.67,0.0,0.0,0.0,-174669.77000000002
9,CASH_OUT,95894.3,C1302133556,0.0,0.0,C240057921,374917.29,154091.56,0.0,0.0,0.0,-220825.72999999998
9,CASH_OUT,147332.23,C2136991933,0.0,0.0,C1058634310,2696571.89,3025100.92,0.0,0.0,0.0,328529.0299999998
9,CASH_OUT,41397.83,C688968036,0.0,0.0,C85102332,356819.41,631352.58,0.0,0.0,0.0,274533.17
9,CASH_OUT,28762.65,C945933213,0.0,0.0,C955397163,49473.32,78235.98,0.0,0.0,0.0,28762.659999999996
9,CASH_OUT,237265.37,C302957310,0.0,0.0,C1354774829,289652.87,787505.89,0.0,0.0,0.0,497853.02
9,CASH_OUT,591960.63,C311740930,0.0,0.0,C1856036778,14008400.85,15949667.8,0.0,0.0,0.0,1941266.9500000011
9,CASH_OUT,63452.8,C1025548997,0.0,0.0,C800281454,70485.36,265705.45,0.0,0.0,0.0,195220.09000000003
9,CASH_OUT,241697.59,C195804127,0.0,0.0,C1932505292,1464655.57,2181042.35,0.0,0.0,0.0,716386.78
9,CASH_OUT,437248.86,C1867940198,0.0,0.0,C187064096,532834.19,2618738.92,0.0,0.0,0.0,2085904.73
9,CASH_OUT,107609.16,C1529254484,0.0,0.0,C2108455110,288400.72,0.0,0.0,0.0,0.0,-288400.72
9,CASH_OUT,109064.7,C1663579519,0.0,0.0,C1726843476,151565.06,0.0,0.0,0.0,0.0,-151565.06
9,CASH_OUT,492697.33,C898310022,0.0,0.0,C586009238,2435137.65,3330019.15,0.0,0.0,0.0,894881.5
9,CASH_OUT,91751.57,C1846408672,0.0,0.0,C1041292312,448444.05,53959.44,0.0,0.0,0.0,-394484.61
9,CASH_OUT,37972.4,C22441543,0.0,0.0,C510113906,1260071.34,3215045.94,0.0,0.0,0.0,1954974.5999999999
9,CASH_OUT,215115.61,C595009759,0.0,0.0,C53509455,798031.13,1194960.88,0.0,0.0,0.0,396929.7499999999
9,CASH_OUT,427007.8,C1315793944,0.0,0.0,C1360767589,19499444.81,21456491.81,0.0,0.0,0.0,1957047.0
9,CASH_OUT,129486.47,C1330520768,0.0,0.0,C1682576062,489054.5,1019466.89,0.0,0.0,0.0,530412.39
9,CASH_OUT,21964.47,C2111330616,0.0,0.0,C1158547576,24932.0,46896.47,0.0,0.0,0.0,21964.47
9,CASH_OUT,117102.46,C1739845508,0.0,0.0,C1568059495,781018.71,1159524.59,0.0,0.0,0.0,378505.8800000001
9,CASH_OUT,90719.82,C1109086918,0.0,0.0,C1793056361,280641.0,574184.96,0.0,0.0,0.0,293543.95999999996
9,TRANSFER,2759983.78,C2088575079,50242.0,0.0,C224342296,92322.89,2607300.66,0.0,0.0,50242.0,2514977.77
9,PAYMENT,6386.32,C1129555785,30636.0,24249.68,M1004842856,0.0,0.0,0.0,0.0,6386.32,0.0
9,PAYMENT,323.67,C603015088,24249.68,23926.01,M907687345,0.0,0.0,0.0,0.0,323.6700000000019,0.0
9,CASH_OUT,102815.66,C1756214740,84042.98,0.0,C539131157,72073.0,0.0,0.0,0.0,84042.98,-72073.0
9,PAYMENT,5503.2,C1982650438,0.0,0.0,M1607060980,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,33309.7,C949607425,0.0,0.0,M1025494483,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,12863.24,C761388254,0.0,0.0,M1012273899,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,7453.27,C1255778484,0.0,0.0,M166430057,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,1593.49,C709832614,0.0,0.0,M646095182,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,12212.92,C563687714,0.0,0.0,M1946953909,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,18794.45,C661461901,0.0,0.0,M349591295,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,16874.48,C2091808102,0.0,0.0,M1769120710,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,9345.73,C638348310,0.0,0.0,M4962182,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,7084.58,C264365996,0.0,0.0,M1934694657,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,8600.56,C922269601,0.0,0.0,M1808974207,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,8378.46,C1798219566,0.0,0.0,M281817691,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,7351.98,C1668995676,0.0,0.0,M517879413,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,5649.58,C5764439,0.0,0.0,M1912099308,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,14248.8,C1155911093,0.0,0.0,M728180418,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,4033.95,C346395572,0.0,0.0,M660723709,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,1016.0,C1292054209,0.0,0.0,M1598046357,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,8677.38,C1732264186,0.0,0.0,M1312271824,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,7626.78,C437708785,0.0,0.0,M1192188110,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,14672.18,C573413189,0.0,0.0,M1359476733,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,16279.82,C2080615235,0.0,0.0,M1098339621,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,5645.1,C254703089,0.0,0.0,M1635304438,0.0,0.0,0.0,0.0,0.0,0.0
9,CASH_OUT,169137.18,C12592425,108318.0,0.0,C505672509,2451581.55,2301329.01,0.0,0.0,108318.0,-150252.54000000004
9,CASH_OUT,203665.9,C2078643817,191047.0,0.0,C157603305,0.0,203665.9,0.0,0.0,191047.0,203665.9
9,PAYMENT,13485.08,C127460633,100675.0,87189.92,M542695791,0.0,0.0,0.0,0.0,13485.080000000002,0.0
9,PAYMENT,25192.55,C556818720,87189.92,61997.37,M1982987697,0.0,0.0,0.0,0.0,25192.549999999996,0.0
9,CASH_IN,26798.99,C918650435,538076.5,564875.49,C1406749291,1504280.61,2022166.02,0.0,0.0,-26798.98999999999,517885.4099999999
9,PAYMENT,68.91,C1366663789,564875.49,564806.58,M1936650242,0.0,0.0,0.0,0.0,68.9100000000326,0.0
9,PAYMENT,6966.4,C181098411,564806.58,557840.18,M927269847,0.0,0.0,0.0,0.0,6966.399999999907,0.0
9,PAYMENT,9125.71,C1272953240,557840.18,548714.48,M1328922113,0.0,0.0,0.0,0.0,9125.70000000007,0.0
9,PAYMENT,23213.95,C521391683,548714.48,525500.52,M14101965,0.0,0.0,0.0,0.0,23213.959999999963,0.0
9,PAYMENT,15072.83,C913463094,525500.52,510427.69,M1414865487,0.0,0.0,0.0,0.0,15072.830000000016,0.0
9,PAYMENT,27281.44,C1437962064,510427.69,483146.24,M1815443822,0.0,0.0,0.0,0.0,27281.45000000001,0.0
9,PAYMENT,4837.33,C1213880377,483146.24,478308.91,M895507495,0.0,0.0,0.0,0.0,4837.330000000016,0.0
9,PAYMENT,27305.56,C1280740052,478308.91,451003.36,M191853625,0.0,0.0,0.0,0.0,27305.54999999999,0.0
9,PAYMENT,8029.37,C300838653,451003.36,442973.99,M651729283,0.0,0.0,0.0,0.0,8029.369999999995,0.0
9,PAYMENT,9870.08,C1579202470,442973.99,433103.91,M773775079,0.0,0.0,0.0,0.0,9870.080000000016,0.0
9,PAYMENT,7453.41,C1281737823,433103.91,425650.5,M781404369,0.0,0.0,0.0,0.0,7453.409999999974,0.0
9,PAYMENT,6182.69,C1976915746,425650.5,419467.81,M769935001,0.0,0.0,0.0,0.0,6182.690000000002,0.0
9,PAYMENT,24321.43,C1329674310,419467.81,395146.39,M2065708223,0.0,0.0,0.0,0.0,24321.419999999984,0.0
9,PAYMENT,3683.89,C605229246,395146.39,391462.49,M734808619,0.0,0.0,0.0,0.0,3683.9000000000233,0.0
9,PAYMENT,9480.01,C1837745180,391462.49,381982.48,M393646302,0.0,0.0,0.0,0.0,9480.01000000001,0.0
9,PAYMENT,17257.04,C727512174,381982.48,364725.44,M1653112380,0.0,0.0,0.0,0.0,17257.03999999998,0.0
9,CASH_OUT,289613.82,C1099104085,128468.0,0.0,C269065934,28238.0,473493.26,0.0,0.0,128468.0,445255.26
9,TRANSFER,492180.54,C1649506267,508088.0,15907.46,C1148798076,40952.93,609154.68,0.0,0.0,492180.54,568201.75
9,PAYMENT,11354.72,C778178683,144231.0,132876.28,M255521301,0.0,0.0,0.0,0.0,11354.720000000001,0.0
9,CASH_IN,161275.0,C1502928112,0.0,161275.0,C1498878963,540048.41,1414675.65,0.0,0.0,-161275.0,874627.2399999999
9,PAYMENT,13769.37,C806520758,161275.0,147505.63,M248363015,0.0,0.0,0.0,0.0,13769.369999999995,0.0
9,PAYMENT,27034.86,C1455380881,147505.63,120470.77,M699628778,0.0,0.0,0.0,0.0,27034.86,0.0
9,PAYMENT,5826.21,C230187357,120470.77,114644.56,M1851190637,0.0,0.0,0.0,0.0,5826.210000000006,0.0
9,PAYMENT,7112.12,C1116295911,114644.56,107532.44,M1886331504,0.0,0.0,0.0,0.0,7112.119999999995,0.0
9,PAYMENT,20443.25,C1041434537,107532.44,87089.19,M1735899267,0.0,0.0,0.0,0.0,20443.25,0.0
9,PAYMENT,12214.44,C1868677344,87089.19,74874.75,M1720980446,0.0,0.0,0.0,0.0,12214.440000000002,0.0
9,CASH_IN,135970.23,C1075605226,480379.0,616349.23,C1420974988,14630.0,0.0,0.0,0.0,-135970.22999999998,-14630.0
9,CASH_OUT,363850.94,C443905482,2002.0,0.0,C251557282,0.0,721946.81,0.0,0.0,2002.0,721946.81
9,PAYMENT,11654.67,C2071117988,0.0,0.0,M1027487479,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,4383.56,C519468164,0.0,0.0,M790399413,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,21919.29,C1107696402,10277.0,0.0,M247665707,0.0,0.0,0.0,0.0,10277.0,0.0
9,CASH_IN,501486.41,C591139619,169593.0,671079.41,C1946029645,293867.73,0.0,0.0,0.0,-501486.41000000003,-293867.73
9,PAYMENT,14090.96,C1755740112,6243.0,0.0,M436875101,0.0,0.0,0.0,0.0,6243.0,0.0
9,CASH_IN,450430.8,C209584763,73173.0,523603.8,C1105400940,46794.0,0.0,0.0,0.0,-450430.8,-46794.0
9,CASH_IN,311133.78,C1335406044,100238.0,411371.78,C1339678445,178375.49,79771.31,0.0,0.0,-311133.78,-98604.18
9,CASH_OUT,607499.15,C349915912,312.0,0.0,C1185983425,1182533.1,1522104.3,0.0,0.0,312.0,339571.19999999995
9,PAYMENT,3278.16,C1608580617,803070.73,799792.58,M594625108,0.0,0.0,0.0,0.0,3278.1500000000233,0.0
9,PAYMENT,1788.67,C688778667,799792.58,798003.9,M1732272265,0.0,0.0,0.0,0.0,1788.6799999999348,0.0
9,PAYMENT,9718.88,C1057544926,10402.0,683.12,M373443721,0.0,0.0,0.0,0.0,9718.88,0.0
9,PAYMENT,13577.0,C1348766559,44043.0,30466.0,M885325298,0.0,0.0,0.0,0.0,13577.0,0.0
9,CASH_IN,294130.08,C1306726302,20571.0,314701.08,C1436136087,0.0,0.0,0.0,0.0,-294130.08,0.0
9,CASH_OUT,203759.32,C1229010095,603.0,0.0,C1790598448,403741.13,158428.75,0.0,0.0,603.0,-245312.38
9,CASH_OUT,186489.42,C1032548523,0.0,0.0,C1652369868,1007621.65,1285809.08,0.0,0.0,0.0,278187.43000000005
9,PAYMENT,3626.79,C783491461,1098.0,0.0,M2079937586,0.0,0.0,0.0,0.0,1098.0,0.0
9,CASH_OUT,466330.1,C996012974,0.0,0.0,C1872196255,2068193.2,2862057.34,0.0,0.0,0.0,793864.1399999999
9,CASH_OUT,334599.1,C1572196934,461470.22,126871.11,C1679002071,0.0,508748.06,0.0,0.0,334599.11,508748.06
9,CASH_OUT,15845.13,C1782415228,126871.11,111025.99,C931721971,20859.0,36704.13,0.0,0.0,15845.119999999995,15845.129999999997
9,CASH_OUT,250689.92,C1540685517,0.0,0.0,C1441370724,51617.0,588823.92,0.0,0.0,0.0,537206.92
9,PAYMENT,18847.03,C264287898,0.0,0.0,M2090099398,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,23426.25,C2102600887,409.0,0.0,M26054470,0.0,0.0,0.0,0.0,409.0,0.0
9,PAYMENT,13718.83,C192126347,49984.0,36265.17,M1420713073,0.0,0.0,0.0,0.0,13718.830000000002,0.0
9,CASH_OUT,325559.92,C817671375,73199.0,0.0,C587879168,10478584.53,10917795.06,0.0,0.0,73199.0,439210.5300000012
9,CASH_OUT,391000.02,C1562833441,10089.0,0.0,C298222185,500610.88,1999813.53,0.0,0.0,10089.0,1499202.65
9,PAYMENT,7845.03,C1252963275,219.0,0.0,M1816474427,0.0,0.0,0.0,0.0,219.0,0.0
9,CASH_OUT,68685.42,C969552040,105147.0,36461.58,C89591831,11544.0,80229.42,0.0,0.0,68685.42,68685.42
9,CASH_OUT,237007.07,C1402436170,36461.58,0.0,C1005747091,1356520.84,1593527.91,0.0,0.0,36461.58,237007.06999999983
9,CASH_OUT,313902.35,C1813560088,0.0,0.0,C1268693750,5545950.86,8218382.86,0.0,0.0,0.0,2672432.0
9,CASH_OUT,4067.55,C696353099,0.0,0.0,C95780213,4974.0,0.0,0.0,0.0,0.0,-4974.0
9,CASH_OUT,277689.59,C1101446051,0.0,0.0,C33603018,399207.99,240546.51,0.0,0.0,0.0,-158661.47999999998
9,CASH_OUT,362699.68,C697031927,0.0,0.0,C1477641326,1272411.29,1970261.4,0.0,0.0,0.0,697850.1099999999
9,CASH_OUT,236779.2,C14836389,0.0,0.0,C2107268831,871408.49,863070.54,0.0,0.0,0.0,-8337.949999999953
9,CASH_OUT,406307.11,C625745963,0.0,0.0,C349360156,509782.95,1295478.88,0.0,0.0,0.0,785695.9299999999
9,CASH_OUT,84212.6,C1363405954,0.0,0.0,C2146610568,6917682.49,6364424.68,0.0,0.0,0.0,-553257.8100000005
9,CASH_OUT,584601.65,C643366457,0.0,0.0,C1915624447,625015.4,2811957.92,0.0,0.0,0.0,2186942.52
9,CASH_OUT,225921.81,C893146909,0.0,0.0,C399208882,293393.62,519315.43,0.0,0.0,0.0,225921.81
9,CASH_OUT,52900.09,C1907713257,0.0,0.0,C1353625561,367782.32,0.0,0.0,0.0,0.0,-367782.32
9,CASH_OUT,12945.37,C1063035297,0.0,0.0,C886038098,1018354.26,1055022.59,0.0,0.0,0.0,36668.330000000075
9,CASH_OUT,11672.97,C1586772293,0.0,0.0,C1473422490,69597.92,180282.18,0.0,0.0,0.0,110684.26
9,CASH_OUT,223418.1,C164038965,0.0,0.0,C1079491260,516495.73,739913.83,0.0,0.0,0.0,223418.09999999998
9,CASH_OUT,41623.4,C1393534664,0.0,0.0,C388527639,602932.5,1017369.58,0.0,0.0,0.0,414437.07999999996
9,CASH_OUT,237975.26,C159663265,0.0,0.0,C1635341595,7494779.94,10201783.05,0.0,0.0,0.0,2707003.1100000003
9,CASH_OUT,78361.86,C1982139077,0.0,0.0,C916092598,82658.58,96822.93,0.0,0.0,0.0,14164.349999999991
9,CASH_OUT,44952.74,C1192901525,0.0,0.0,C958066125,188950.84,447152.6,0.0,0.0,0.0,258201.75999999998
9,CASH_OUT,24551.55,C1770908760,0.0,0.0,C1061206674,2201316.78,2413769.59,0.0,0.0,0.0,212452.81000000006
9,CASH_OUT,63166.83,C1107762308,0.0,0.0,C1826548683,88526.0,722044.47,0.0,0.0,0.0,633518.47
9,CASH_OUT,196002.73,C480924963,0.0,0.0,C1880332929,13897944.48,14088667.24,0.0,0.0,0.0,190722.75999999978
9,CASH_OUT,99976.96,C184157104,0.0,0.0,C935168091,313176.43,498644.14,0.0,0.0,0.0,185467.71000000002
9,CASH_OUT,123444.87,C211014043,0.0,0.0,C1374063565,2373148.74,2935507.8,0.0,0.0,0.0,562359.0599999996
9,CASH_OUT,271563.9,C1988759473,0.0,0.0,C422342907,1950087.32,3990529.4,0.0,0.0,0.0,2040442.0799999998
9,CASH_OUT,179192.8,C952590094,0.0,0.0,C78362183,215048.0,753324.28,0.0,0.0,0.0,538276.28
9,CASH_OUT,77334.64,C1652173861,0.0,0.0,C1171153258,312444.59,394230.38,0.0,0.0,0.0,81785.78999999998
9,CASH_OUT,307777.24,C1895245560,0.0,0.0,C627675433,8669675.89,9327442.65,0.0,0.0,0.0,657766.7599999998
9,CASH_OUT,85398.53,C1453742288,0.0,0.0,C305934,190492.84,1464624.42,0.0,0.0,0.0,1274131.5799999998
9,CASH_OUT,87366.06,C1411076645,0.0,0.0,C1568059495,898121.17,1159524.59,0.0,0.0,0.0,261403.42000000004
9,CASH_OUT,240485.83,C1731413895,0.0,0.0,C1054909747,308167.19,644482.74,0.0,0.0,0.0,336315.55
9,CASH_OUT,497425.58,C775581055,0.0,0.0,C1606884481,4497433.07,7892113.58,0.0,0.0,0.0,3394680.51
9,CASH_OUT,152555.86,C1254015152,0.0,0.0,C2007391437,551047.75,795748.36,0.0,0.0,0.0,244700.61
9,CASH_OUT,133859.27,C1153055160,0.0,0.0,C837153776,9392800.56,14960155.51,0.0,0.0,0.0,5567354.949999999
9,CASH_OUT,24593.99,C961040855,0.0,0.0,C1304345230,965095.59,1251495.86,0.0,0.0,0.0,286400.27000000014
9,CASH_OUT,27062.35,C1147441684,0.0,0.0,C874496726,54597.0,35590.09,0.0,0.0,0.0,-19006.910000000003
9,CASH_OUT,219299.05,C2019778920,0.0,0.0,C1627965794,1259497.19,2559402.53,0.0,0.0,0.0,1299905.3399999999
9,CASH_IN,126508.9,C1828843557,12771.0,139279.9,C2052866152,330447.9,284388.17,0.0,0.0,-126508.9,-46059.73000000004
9,CASH_OUT,54845.13,C381469371,149670.0,94824.87,C996916993,104939.0,1392422.25,0.0,0.0,54845.130000000005,1287483.25
9,PAYMENT,25138.66,C1982338634,69465.44,44326.78,M363020742,0.0,0.0,0.0,0.0,25138.660000000003,0.0
9,PAYMENT,7182.23,C2009144207,44326.78,37144.54,M119060182,0.0,0.0,0.0,0.0,7182.239999999998,0.0
9,PAYMENT,47495.52,C825522745,410.0,0.0,M1050058920,0.0,0.0,0.0,0.0,410.0,0.0
9,CASH_OUT,226463.0,C1098176918,10175.0,0.0,C1882626025,106174.0,332637.0,0.0,0.0,10175.0,226463.0
9,CASH_OUT,330868.04,C60320104,0.0,0.0,C1150936132,2113645.93,3380689.17,0.0,0.0,0.0,1267043.2399999998
9,CASH_OUT,106350.23,C300887696,0.0,0.0,C2099963719,146692.04,161171.82,0.0,0.0,0.0,14479.779999999999
9,CASH_OUT,32043.28,C452419557,31346.0,0.0,C1907159141,2183812.54,2622041.53,0.0,0.0,31346.0,438228.98999999976
9,PAYMENT,19706.36,C2099813700,0.0,0.0,M1035696288,0.0,0.0,0.0,0.0,0.0,0.0
9,PAYMENT,15375.29,C1430805033,9295.0,0.0,M1969241874,0.0,0.0,0.0,0.0,9295.0,0.0
9,PAYMENT,15476.72,C1276862023,52676.0,37199.28,M704860444,0.0,0.0,0.0,0.0,15476.720000000001,0.0
9,CASH_OUT,20616.54,C1024319335,51683.0,31066.46,C1132795252,2537717.56,2951585.52,0.0,0.0,20616.54,413867.95999999996
9,PAYMENT,3084.94,C1231159163,38909.0,35824.06,M1595832694,0.0,0.0,0.0,0.0,3084.9400000000023,0.0
9,CASH_OUT,324492.53,C1873107000,11223.0,0.0,C1387963488,2323.28,0.0,0.0,0.0,11223.0,-2323.28
9,PAYMENT,1596.14,C1015043148,20650.0,19053.86,M2052910720,0.0,0.0,0.0,0.0,1596.1399999999994,0.0
9,PAYMENT,1184.65,C1453718900,114.0,0.0,M319032064,0.0,0.0,0.0,0.0,114.0,0.0
9,CASH_OUT,153221.33,C756551448,5021.0,0.0,C1571238365,546223.59,796689.94,0.0,0.0,5021.0,250466.34999999998
9,TRANSFER,1936320.92,C816700629,376632.98,0.0,C393310219,0.0,2095122.8,0.0,0.0,376632.98,2095122.8
9,CASH_OUT,48724.16,C1234881001,0.0,0.0,C1679201715,356638.28,1046766.56,0.0,0.0,0.0,690128.28
9,CASH_OUT,466081.28,C2054526929,0.0,0.0,C536171536,2110847.4,2576928.68,0.0,0.0,0.0,466081.28000000026
9,CASH_OUT,400718.75,C393750344,0.0,0.0,C33603018,676897.59,240546.51,0.0,0.0,0.0,-436351.07999999996
9,CASH_OUT,49459.15,C1231882758,0.0,0.0,C2028696958,369316.03,0.0,0.0,0.0,0.0,-369316.03
9,CASH_OUT,126436.24,C1445414723,0.0,0.0,C17225957,209879.22,336315.46,0.0,0.0,0.0,126436.24000000002
9,CASH_OUT,160166.91,C12228937,0.0,0.0,C789828788,922842.72,1627875.07,0.0,0.0,0.0,705032.3500000001
9,CASH_OUT,397564.38,C1454292081,0.0,0.0,C2050426176,541121.37,4172684.92,0.0,0.0,0.0,3631563.55
9,CASH_OUT,184333.88,C1999810968,0.0,0.0,C993119318,400862.26,694312.88,0.0,0.0,0.0,293450.62
9,CASH_OUT,42362.95,C457436514,0.0,0.0,C499052031,61997.79,104360.74,0.0,0.0,0.0,42362.950000000004
